validation_data,loss_dec,loss,epoch
0.6696458088385092,0.5664164011140127,1.236062209952522,0
0.5595072701170638,0.039257297915331016,0.5987645680323949,1
0.47590884324666616,0.023906624378837848,0.499815467625504,2
0.4104943790951291,0.009655620782428447,0.4201499998775575,3
0.35823119572691015,0.01282175151140404,0.37105294723831417,4
0.31601962930447347,0.018324011573379206,0.3343436408778527,5
0.28133501877655853,0.002353714854531997,0.28368873363109054,6
0.2526717129591349,0.0011961152777075768,0.25386782823684245,7
0.22907975718781753,0.005089897812049949,0.23416965499986747,8
0.20932044934582067,0.014419930389251661,0.22374037973507233,9
0.19193606400811994,0.0015376918615672636,0.1934737558696872,10
0.18131668744860469,0.1281171745866084,0.30943386203521306,11
0.16691578038640925,0.012768919119529577,0.17968469950593882,12
0.1546803592024623,0.002476794922266571,0.15715715412472886,13
0.14441131095628482,0.0020139891500081364,0.14642530010629295,14
0.1353585361628919,0.0013568455556319473,0.13671538171852385,15
0.1273314487692472,0.0006787377013195608,0.12801018647056678,16
0.12024402598271498,0.003835748576887921,0.12407977455960291,17
0.11379199475049973,0.0007077476691700065,0.11449974241966973,18
0.1080354868962958,0.0067973873688921185,0.11483287426518791,19
0.10278934059110847,0.002081324973374108,0.10487066556448259,20
0.09796648392000713,0.0007311147765486148,0.09869759869655574,21
0.09356232249253504,0.0003411836162716075,0.09390350610880666,22
0.08954817701030422,0.0008378881636442227,0.09038606517394844,23
0.0858254728687776,0.000203049505216768,0.08602852237399437,24
