validation_data,loss_dec,loss,epoch
0.6147701243559519,0.7225943497816721,1.337364474137624,0
0.44499163309733075,0.6148672940333685,1.0598589271306993,1
0.34039474646250406,0.5787205259005229,0.9191152723630269,2
0.2646811930338542,0.5696714943647385,0.8343526873985927,3
0.21818197190761565,0.5652489838997523,0.783430955807368,4
0.18472751716772715,0.4839269302288691,0.6686544473965963,5
0.15770718614260357,0.49552750299374265,0.6532346891363462,6
0.1378169051806132,0.4948830262819926,0.6326999314626058,7
0.12309767305850983,0.43038605084021886,0.5534837238987287,8
0.1102469136317571,0.4534775697688262,0.5637244834005833,9
0.10006226321061452,0.4449517442037662,0.5450140074143808,10
0.09182438512643178,0.4396657798439264,0.5314901649703582,11
0.08475622529784839,0.4056070293734471,0.4903632546712955,12
0.07774525135755539,0.31131271199633676,0.38905796335389214,13
0.07230729733904202,0.33457935020327567,0.4068866475423177,14
0.06719952836632728,0.26655549419422947,0.3337550225605568,15
0.0641836126645406,0.40691281305626037,0.47109642572080096,16
0.060185690522193906,0.3066388912002246,0.3668245817224185,17
0.056418000062306725,0.2738515409330527,0.33026954099535943,18
0.05356040358543396,0.3223021074881156,0.37586251107354957,19
0.0510107905169328,0.30324696347738306,0.35425775399431586,20
0.048966319809357325,0.2112918768171221,0.2602581966264794,21
0.0474343541264534,0.37618496573840576,0.4236193198648592,22
0.046207478443781536,0.24858804017305375,0.2947955186168353,23
0.044127550721168515,0.27044403777147336,0.3145715884926419,24
0.04191833540797234,0.26648941073566673,0.3084077461436391,25
0.040027746732036275,0.22601826761538785,0.26604601434742414,26
0.03898701330025991,0.19102161260942618,0.2300086259096861,27
0.038273116225997605,0.16245583961407342,0.20072895584007103,28
0.03684098646044731,0.26204239410969116,0.29888338057013847,29
0.035590408692757286,0.17757335069899757,0.21316375939175486,30
0.03394493830700716,0.17834950524692733,0.21229444355393448,31
0.03275168587764104,0.16878217216581107,0.2015338580434521,32
0.03183964282274246,0.11312330076781411,0.14496294359055656,33
0.03098798784116904,0.18729490351785597,0.218282891359025,34
0.030105661948521933,0.20934794081995883,0.23945360276848077,35
0.029092484340071677,0.17330333308937648,0.20239581742944815,36
0.028425830602645873,0.1531467562254208,0.18157258682806665,37
0.027648483936985335,0.13098437872249633,0.15863286265948165,38
0.02685405984520912,0.11285849024813312,0.13971255009334224,39
0.026186387116710345,0.09264841972772653,0.11883480684443687,40
0.025747208595275878,0.13800255694581817,0.16374976554109405,41
0.025184478933612506,0.11049342306486021,0.1356779019984727,42
0.024582830170790354,0.13819535787799395,0.1627781880487843,43
0.0239755783478419,0.07157230708612285,0.09554788543396475,44
0.02374828634162744,0.15214672955994804,0.17589501590157547,45
0.0231091870367527,0.0498408965334238,0.0729500835701765,46
0.022444187303384145,0.11588844728500892,0.13833263458839307,47
0.021977167228857675,0.11117737425335994,0.13315454148221761,48
0.021668821970621744,0.15904202287861458,0.18071084484923633,49
0.02140103214730819,0.09992291199353834,0.12132394414084653,50
0.02086541460206111,0.10275797455493982,0.12362338915700093,51
0.020406942466894784,0.08895033271677676,0.10935727518367154,52
0.020245550411442916,0.09547344609122471,0.11571899650266762,53
0.020138905520240467,0.10362488561455394,0.12376379113479441,54
0.01934184600909551,0.13563645622790016,0.15497830223699566,55
0.01916098358730475,0.07090997154979656,0.09007095513710131,56
0.0187407527739803,0.06313398337243901,0.08187473614641931,57
0.018205085210502146,0.10638336147496981,0.12458844668547195,58
0.017903497827549776,0.10222802760225022,0.12013152542979999,59
