validation_data,loss_dec,loss,epoch
0.6739911420925243,0.24246803286007126,0.9164591749525955,0
0.5621082927729633,0.011245161944660484,0.5733534547176238,1
0.4785027077069154,0.17892580408590367,0.657428511792819,2
0.4145901783092602,0.01728415128623916,0.4318743295954994,3
0.35906169462848353,0.01892724065456187,0.3779889352830454,4
0.31812015256366216,0.027851529753722903,0.34597168231738507,5
0.2820962844668208,0.001970666759990382,0.28406695122681114,6
0.2530398638667287,0.0007674396541473028,0.25380730352087605,7
0.22902124797975695,0.0011560222072246786,0.23017727018698164,8
0.20879765781196388,0.0005915019937674515,0.20938915980573133,9
0.19157041005186132,0.000438766762739318,0.19200917681460064,10
0.17677001937015638,0.00048760014984460166,0.177257619520001,11
0.16392929610368367,0.0003214673160982784,0.16425076341978195,12
0.15271563787718076,0.0004069100753907618,0.15312254795257152,13
0.1428275913805575,0.00025099777947714855,0.14307858916003466,14
0.1340667500689223,0.00020229028956925282,0.13426904035849155,15
0.1267729065305478,0.0037948210469826212,0.1305677275775304,16
0.11960480080263035,0.00032840900791130924,0.11993320981054166,17
0.11320279719861778,0.0006400795824644061,0.1138428767810822,18
0.1074646999304359,0.00023496736962811524,0.10769966730006401,19
0.10242638998740428,0.004302484020135543,0.10672887400753982,20
0.09763596307586979,0.0006560797907720396,0.09829204286664182,21
0.09325684546618848,0.0004142363627702375,0.09367108182895872,22
0.08925379571076986,0.0002471864498000139,0.08950098216056987,23
0.08557288348674774,0.0003764948677771089,0.08594937835452485,24
