validation_data,loss_dec,loss,epoch
0.7126001007854939,0.7003240212798119,1.4129241220653057,0
0.6571685113012791,0.45514613203704357,1.1123146433383226,1
0.6068841181695461,0.1225988648366183,0.7294829830061644,2
0.5630993209779263,0.12958619964774698,0.6926855206256732,3
0.525486595928669,0.3939531891664956,0.9194397850951646,4
0.48916654475033283,0.227365902508609,0.7165324472589418,5
0.4588235355913639,0.10094440320972353,0.5597679388010874,6
0.4292065743356943,0.0158026691278792,0.4450092434635735,7
0.4050256498157978,0.0782655167276971,0.4832911665434949,8
0.38062725588679314,0.02522093918378232,0.40584819507057546,9
0.35861819609999657,0.007770907468511723,0.3663891035685083,10
0.3391517661511898,0.007049129177175928,0.34620089532836573,11
0.3214058596640825,0.004465384332434041,0.32587124399651657,12
0.3051272798329592,0.0062424617462966125,0.3113697415792558,13
0.2903824094682932,0.01525258048059186,0.30563498994888505,14
0.27664410695433617,0.0030932827030483168,0.2797373896573845,15
0.2638857625424862,0.006085003531552502,0.2699707660740387,16
0.2522041853517294,0.0031915093240968417,0.25539569467582623,17
0.24141072016209364,0.00200537899218034,0.24341609915427398,18
0.23139235097914934,0.001983213385756244,0.23337556436490559,19
0.22249016165733337,0.019652627754112473,0.24214278941144585,20
0.21387375704944134,0.02662334261549404,0.24049709966493538,21
0.20556414034217596,0.0012969326598977204,0.20686107300207368,22
0.1981368688866496,0.010977310972521082,0.2091141798591707,23
0.1909741871058941,0.0024933825820880884,0.19346756968798218,24
