validation_data,loss_dec,loss,epoch
0.7141051993650549,0.5431154904996648,1.2572206898647198,0
0.6563190993140725,0.29299432170741696,0.9493134210214895,1
0.603133780114791,0.15287080294836095,0.756004583063152,2
0.5572474108022802,0.04020535860977629,0.5974527694120565,3
0.5168858994455898,0.03664233031518319,0.553528229760773,4
0.4806221145040849,0.05425383420387173,0.5348759487079566,5
0.4476502204642576,0.005643251411931808,0.4532934718761894,6
0.41824371323866005,0.02617288749281536,0.44441660073147543,7
0.39179688692092896,0.005531391526079353,0.3973282784470083,8
0.3680405634291032,0.011590429364279023,0.3796309927933822,9
0.34642654131440553,0.003409910454031299,0.3498364517684368,10
0.327125889413497,0.02436267615035724,0.35148856556385427,11
0.309740052503698,0.020145513617214474,0.32988556612091247,12
0.2933594303972581,0.004815715317176107,0.2981751457144342,13
0.2784752915887272,0.001813463488360867,0.28028875507708806,14
0.2657458589357488,0.06520612957298427,0.3309519885087331,15
0.25432026999838214,0.01524074058568872,0.26956101058407084,16
0.24190822681959936,0.011532115585663739,0.2534403424052631,17
0.23106136392144597,0.005731264766141334,0.2367926286875873,18
0.2212752077509375,0.05848040849121068,0.2797556162421482,19
0.2122407985084197,0.016023549278650212,0.22826434778706992,20
0.20356117802507737,0.0020670811406008024,0.20562825916567817,21
0.19559628998532014,0.0009593165369177073,0.19655560652223786,22
0.18822145023766687,0.002014665981679333,0.1902361162193462,23
0.18168662137844982,0.0754546292232322,0.257141250601682,24
