validation_data,loss_dec,loss,epoch
0.6757097104016472,1.113409591948285,1.789119302349932,0
0.5455585209762349,1.161954534404418,1.707513055380653,1
0.4427218770279604,0.8820251870681258,1.3247470640960861,2
0.3824431764728883,0.8127651701078695,1.195208346580758,3
0.33307527356288014,0.7851950029897339,1.118270276552614,4
0.27511802491019755,0.780345902832992,1.0554639277431894,5
0.24161149210789623,0.5819164410452632,0.8235279331531594,6
0.2179562633528429,0.8054598553434891,1.023416118696332,7
0.19767600297927856,0.33097616426290616,0.5286521672421847,8
0.1842074065523989,0.5426216640934238,0.7268290706458227,9
0.16448780368356145,0.5237301252782345,0.6882179289617959,10
0.15000459025887883,0.33066532324386677,0.48066991350274557,11
0.1370142483535935,0.43802423167097215,0.5750384800245656,12
0.1263242414330735,0.7302193119916517,0.8565435534247252,13
0.12070816141717575,0.4303100266748943,0.55101818809207,14
0.1158113527823897,0.235618065474281,0.3514294182566707,15
0.10671762333196752,0.6571203034288962,0.7638379267608637,16
0.10188434031956337,0.2888260980424307,0.39071043836199404,17
0.09624619606663198,0.35177346041789004,0.448019656484522,18
0.09057528503677424,0.25797499926000667,0.3485502842967809,19
0.08853035858448814,0.311000204343787,0.39953056292827516,20
0.08480201749240651,0.07654625461573768,0.16134827210814418,21
0.08040029511732213,0.03508580583515782,0.11548610095247996,22
0.07706511327449013,0.09864192850278307,0.1757070417772732,23
0.07332228036487803,0.07870717795894426,0.1520294583238223,24
