validation_data,loss_dec,loss,epoch
0.7115654319524765,0.6380034625530243,1.3495688945055009,0
0.6455729007720947,0.43586455956101416,1.081437460333109,1
0.5870946556329727,0.2431777659803629,0.8302724216133356,2
0.5341200172901154,0.10872150249779225,0.6428415197879076,3
0.4913279190659523,0.16414860282093285,0.6554765218868852,4
0.44918117523193357,0.030245164642110467,0.47942633987404404,5
0.41387332379817965,0.02020283353049308,0.4340761573286727,6
0.38634833246469497,0.3740379904396832,0.7603863229043781,7
0.3574646309018135,0.06936874939128757,0.4268333802931011,8
0.3336899787187576,0.03041381755610928,0.3641037962748669,9
0.3123889654874802,0.02315998326521367,0.33554894875269387,10
0.29299225509166715,0.00929333473322913,0.3022855898248963,11
0.27543880641460416,0.006552090562763624,0.2819908969773678,12
0.2597988322377205,0.007818945168401115,0.2676177774061216,13
0.24561187028884887,0.006996183306910098,0.252608053595759,14
0.2327621817588806,0.008539481356274336,0.24130166311515494,15
0.22176935151219368,0.03557467277860269,0.2573440242907964,16
0.21110331639647484,0.019587049182155168,0.23069036557863,17
0.20095710158348085,0.003910617626388557,0.2048677192098694,18
0.19180023223161696,0.0054071390361059455,0.19720737126772292,19
0.18338676989078523,0.0036356179967697243,0.18702238788755496,20
0.17563704028725624,0.0023538185785582756,0.1779908588658145,21
0.16848389953374862,0.002237921336200088,0.17072182086994872,22
0.1618635945022106,0.0027608273434452713,0.16462442184565587,23
0.15573875606060028,0.0031086083181435242,0.1588473643787438,24
