validation_data,loss_dec,loss,epoch
0.6723639842341927,1.0832013838431414,1.7555653680773342,0
0.5478930946658639,0.881832695182632,1.4297257898484959,1
0.4521384589812335,0.8815070241689682,1.3336454831502018,2
0.37841975425972657,0.7349391071235433,1.11335886138327,3
0.3268251173636493,0.71480526139631,1.0416303787599592,4
0.2853642798521939,0.6840963394326323,0.9694606192848262,5
0.25217392470906763,0.8577917163424632,1.1099656410515308,6
0.22434010882587993,0.7337377492119285,0.9580778580378084,7
0.2024941532050862,0.5846135178033043,0.7871076710083905,8
0.18478565443964565,0.5638619813629809,0.7486476358026266,9
0.16999943291439729,0.744022304082618,0.9140217369970154,10
0.1567775002297233,0.3809966382515781,0.5377741384813014,11
0.14747646889265845,0.5051764164099415,0.6526528853025999,12
0.1466913144378101,0.8860280976411613,1.0327194120789713,13
0.138024083831731,0.16505519779371647,0.3030792816254475,14
0.12398626677253667,0.24943166676059583,0.3734179335331325,15
0.12338171307654942,0.5528981775089906,0.6762798905855401,16
0.1125325297608095,0.5320374594268609,0.6445699891876704,17
0.1045307733995073,0.33000645471517653,0.4345372281146838,18
0.10170302079880938,0.33438748047474826,0.43609050127355764,19
0.0973044443218147,0.09838820115649416,0.19569264547830886,20
0.09001376896220095,0.532073577380609,0.6220873463428099,21
0.08328250269679462,0.06988905236785821,0.15317155506465283,22
0.0781638280433767,0.3051565880288014,0.3833204160721781,23
0.07582898109274752,0.40459378726946477,0.4804227683622123,24
