validation_data,loss_dec,loss,epoch
0.6516417507233658,0.6218904666299743,1.27353221735334,0
0.4815427636712547,0.4440935254096985,0.9256362890809532,1
0.37437240767285107,0.4795424174971697,0.8539148251700208,2
0.3022175484556493,0.40904270027711137,0.7112602487327606,3
0.2513740159631745,0.40741433966450574,0.6587883556276802,4
0.21407989854735088,0.34892431483036135,0.5630042133777122,5
0.18574350781557036,0.36947550606436846,0.5552190138799389,6
0.16349955399831137,0.3693160232974262,0.5328155772957376,7
0.14577493241162803,0.329799223358069,0.475574155769697,8
0.13122277628115522,0.29078132677369,0.42200410305484526,9
0.11914764066052631,0.3476652312811797,0.466812871941706,10
0.10904823013437473,0.3344276365710468,0.4434758667054215,11
0.10043769275269858,0.24681541584129255,0.3472531085939911,12
0.09307318901628013,0.3077382405356663,0.40081142955194643,13
0.08665070713050967,0.2646090267150383,0.35125973384554793,14
0.08104787003703234,0.3494898372791647,0.43053770731619706,15
0.07609333958083052,0.24045905131634657,0.31655239089717707,16
0.07167199290380245,0.23669384918137779,0.30836584208518025,17
0.06774072046202373,0.26862285982787126,0.336363580289895,18
0.0641917450641229,0.32192705644340047,0.38611880150752337,19
0.06101378665222385,0.3299574461894307,0.3909712328416545,20
0.05811704610421405,0.19928386983105806,0.2574009159352721,21
0.05546101612773368,0.22206678956262466,0.27752780569035834,22
0.053050117885194176,0.33577515239395744,0.3888252702791516,23
0.050825572474216055,0.20506107846532412,0.25588665093954016,24
0.048782120754079124,0.22906128032420708,0.2778434010782862,25
0.046890885364718554,0.22693504035715165,0.2738259257218702,26
0.04512568532935972,0.1730552084925698,0.2181808938219295,27
0.043503361625400014,0.18172241862469574,0.22522578025009576,28
0.04198698814564604,0.1365163988638215,0.17850338700946755,29
0.040568436609535685,0.21272348152185844,0.2532919181313941,30
0.03924390982563903,0.26357566050397674,0.30281957032961576,31
0.03799718824343953,0.15996056507394565,0.1979577533173852,32
0.0368344574197521,0.24455551649405946,0.28138997391381154,33
0.035736825529152784,0.23112114609741582,0.2668579716265686,34
0.034689461009773784,0.19090402308033733,0.2255934840901111,35
0.033712067073438226,0.17876383769742357,0.2124759047708618,36
0.032788269706373295,0.15110666183679083,0.18389493154316414,37
0.031913344150151665,0.16307154534066595,0.1949848894908176,38
0.03107518636114229,0.1689827156260731,0.20005790198721538,39
0.03028631973557356,0.23712835769827773,0.2674146774338513,40
0.02953473739023131,0.176010866339008,0.2055456037292393,41
0.028818380481343928,0.13651475383014214,0.16533313431148605,42
0.02813681614835088,0.14888116402354667,0.17701798017189754,43
0.02747988852301264,0.15387487369097344,0.18135476221398608,44
0.02686481468561219,0.20333855082773097,0.23020336551334317,45
0.026268515160413293,0.16994636790539192,0.1962148830658052,46
0.02569852793604378,0.15061824694578727,0.17631677488183103,47
0.025148198250832598,0.1364270994833451,0.1615752977341777,48
0.02463140544610295,0.1769544854002997,0.20158589084640266,49
0.024127464892902996,0.16311058308172033,0.18723804797462332,50
0.023647941648960114,0.20055216732548503,0.22420010897444514,51
0.02318082210736546,0.12806295018976296,0.15124377229712843,52
0.022735171020030975,0.09228217350394745,0.11501734452397842,53
0.022307543977489318,0.11623593410704194,0.13854347808453127,54
0.021893720922431324,0.09533556633273034,0.11722928725516166,55
0.021494375314654375,0.109764345671709,0.13125872098636338,56
0.021109142802595123,0.07122807621925585,0.09233721902185098,57
0.020738717865168562,0.11396521192074306,0.1347039297859116,58
0.020378762538113247,0.07514265708140726,0.0955214196195205,59
0.020034991477320834,0.12920419013930287,0.1492391816166237,60
0.019699696299990986,0.158843618355752,0.178543314655743,61
0.019375295931003927,0.04737960593396328,0.06675490186496721,62
0.019061455033658966,0.04760768104768623,0.0666691360813452,63
0.018758918241999014,0.13736304439361988,0.1561219626356189,64
0.018465383387193446,0.18930696131192087,0.20777234469911432,65
0.018183654037917534,0.09833260519596619,0.11651625923388373,66
0.017902722991094355,0.06589097510720414,0.0837936980982985,67
0.017634866532029177,0.10150757900673926,0.11914244553876843,68
0.017375454155167912,0.09088422493569977,0.10825967909086767,69
0.017117043578527807,0.13536057509179036,0.15247761867031817,70
0.016873685113055918,0.06205370601614922,0.07892739112920513,71
0.016638445751211508,0.07512136161085067,0.09175980736206218,72
0.016406894881066267,0.043952401682007605,0.06035929656307387,73
0.016180915682296442,0.05611132185648733,0.07229223753878378,74
0.015960678458213806,0.07732157345588614,0.09328225191409995,75
0.01574486127592684,0.048822598304690386,0.06456745958061723,76
0.015537116918864289,0.0813780595298584,0.09691517644872269,77
0.015335759405440432,0.12221128404958219,0.1375470434550226,78
0.015136066703050116,0.10084498811482899,0.11598105481787911,79
0.014943454232884616,0.09606217243140791,0.11100562666429253,80
0.014755991779691805,0.07784741818223422,0.09260340996192602,81
0.014572530348853367,0.033413513496374274,0.047986043845227644,82
0.014393087446205014,0.07418931158244367,0.08858239902864869,83
0.014218112923265473,0.08450884218289842,0.09872695510616389,84
0.014047564711512589,0.09972822560164017,0.11377579031315276,85
0.01388230931952717,0.11932816439709527,0.13321047371662245,86
0.013720820953206318,0.07467401288146895,0.08839483383467527,87
0.013561876354421057,0.05005571255990403,0.06361758891432509,88
0.01340853698491081,0.046771237539596916,0.06017977452450773,89
0.013256231974053189,0.029739538671418538,0.04299577064547173,90
0.013105081439745135,0.025642277205332627,0.038747358645077765,91
0.012963162598813452,0.050986794728361734,0.06394995732717519,92
0.012819771874484008,0.20349655114871457,0.2163163230231986,93
0.01268010447180368,0.12365710506654852,0.1363372095383522,94
0.01254533025307384,0.05487445135396428,0.06741978160703813,95
