validation_data,loss_dec,loss,epoch
0.7091114897476999,0.6079762327043634,1.3170877224520634,0
0.6473650179411236,0.1542571392890654,0.8016221572301889,1
0.592352851441032,0.07926015149017698,0.671613002931209,2
0.5445504627729717,0.0563426351566848,0.6008930979296565,3
0.5002683008971968,0.038945466966221205,0.539213767863418,4
0.46234344024407237,0.021262227557599545,0.4836056678016719,5
0.4280734940579063,0.01661460697773452,0.4446881010356408,6
0.4024986954111802,0.15415517142728755,0.5566538668384677,7
0.37331281837664154,0.1870183483697474,0.5603311667463889,8
0.347637215727254,0.04422560195119953,0.3918628176784535,9
0.3236434114606757,0.006648592056559497,0.3302920035172352,10
0.30399097423804433,0.007961236449007533,0.31195221068705187,11
0.2863670179718419,0.0042852445468796714,0.29065226251872156,12
0.2704002198420073,0.005368193991384224,0.2757684138333915,13
0.25580948355950806,0.0014073516481163863,0.25721683520762445,14
0.2427230838098024,0.00460846883269321,0.2473315526424956,15
0.23065876176482752,0.0017158346753077286,0.23237459644013525,16
0.21958199613972715,0.0028158085432981976,0.22239780468302534,17
0.2093683222406789,0.0016878497308904403,0.21105617197156934,18
0.2001507431268692,0.0014825986842257216,0.20163334181109493,19
0.19159667350743947,0.0007213350082134926,0.19231800851565298,20
0.18357217860849281,0.0023965373199500485,0.18596871592844286,21
0.1764311178734428,0.003212342421695786,0.17964346029513859,22
0.17014383563869878,0.012354719446432827,0.1824985550851316,23
0.16373007313201302,0.004263486630454855,0.16799355976246788,24
